,text,withheld_in_countries,hashtags,lang,possibly_sensitive,verified_account,followers_count,location,withheld_anywhere,popularity_score
67322, คำเตือน! อย่าให้แงวมูหู ระวังจะเจอสายตาพิฆาต •̀︿•́ ,[],[],th,0.0,False,1,,False,0.0010274445410317916
67333, @ImprezaTai ใช่ๆ ใจก็อยากดูเร็วๆ แต่ก็ไม่อยากเร่งทีมงาน อยากให้ละครออกมาดีต้องใจเย็นๆเนอะ 555 รอต่อไป #เข้มหัสวีร์ #เข้มมุก,[],"['เข้มหัสวีร์', 'เข้มมุก']",th,0.0,False,310,,False,0.008521593629589562
67345, ผมสงสัยครับทำไมพวกเผด็จการต้องมีเหรียญห้อยเยอะแยะขนาดนี้ รบกับประชาชนมันได้รับเกียรติยศขนาดนั้นเลยเหรอครับ ,[],[],th,0.0,False,29,,False,0.0006860914654175277
67351,ภูมิ🥲,[],[],th,0.0,False,26,,False,0.0006593383660403978
67356, รูปทางซ้ายคือรูปตัดต่อนะทุกคน!! 😑รูปจริงคือรูปทางขวา!! ถือป้ายว่า “ขอบคุณครับ” ,[],[],th,0.0,False,47,,False,0.00010688469288893121
67439," โลกมันเอียงงง~ 😳🙈🙈

#DYNAEverydayCollagenxOffGun
#DYNAEverydayCollagen
#ออฟกัน ",[],"['DYNAEverydayCollagenxOffGun', 'DYNAEverydayCollagen', 'ออฟกัน']",th,0.0,False,120,,False,0.004376547435588931
67459," แฝดสาม 
ปุ๊ก               จู๊ก                กุ๊ก
 ",[],[],th,0.0,False,122,,False,0.00037645383626694166
67475,.สั่น,[],[],th,0.0,False,209,,False,1.3832597813732235e-05
67499, เบื่อนิสัยตอบเร็วของตัวเองชิบหาย เขาเป็นสิบนาทีกว่าจะตอบ ส่วนผมเด้งมาไม่ถึงนาทีก็ตอบเธอแล้ว,[],[],th,0.0,False,1150,,False,9.046733745280791e-05
67514," เน้ๆ น้องฮยอนมีไรตะบอกแหละ กินนมเปรี้ยวเยอะๆ มันไม่ดีนะ เพราะในนมมันมีแลคโตมาซิวะ 
 ",[],[],th,0.0,False,95,,False,0.009214361190426767
67515,ว่าไป... ทำรอบใหม่เหรออออ 😱 ,[],[],th,0.0,False,665,,False,4.460666287509852e-05
67518, ดูเรื่องนี้แล้วชอบมาก​ เงี่ยน​สุด ,[],[],th,0.0,False,11,,False,1.415649163402271e-06
67549,หมายถึงว่าถ้าจะใช้ห้องซ้อมเต้น ต้องไปจองแล้วก็จ่ายตังหรอ หรือไงนะ,[],[],th,0.0,False,944,,False,0.016552674713450503
67566," เอ้ กุลจิรา คงทอง
หรือ เอ้ the voice ss3
ถูกเจ้าหน้าที่จับกุมตัวขึ้นรถคุมขังไปกับประชาชนอีก27คนบนรถ
#หมู่บ้านทะลุฟ้า 
#WhatsHa…",[],['หมู่บ้านทะลุฟ้า'],th,0.0,False,72,,False,0.0012080387611733791
67567, เมื่อพี่เตนบอกหยางหยางว่าถ้าออกไปได้จะเลิกเรียกเบบี้ ,[],[],th,0.0,False,31,,False,0.006394925993323076
67592, เธรดดอกไม้แห่งกำลังใจ💌,[],[],th,0.0,False,351,,False,0.0002535189905914354
67616, แค่การมีเธออยู่ด้วยกันในทุกๆวันมันคือความธรรมดาที่พิเศษที่สุดเเล้ว,[],[],th,0.0,False,42,,False,2.101162724776953e-05
67638,@littlexplease บ้า กูว่าแอคนี้เค้าหล่อนะ,[],[],th,0.0,False,1073,,False,0.00047354506093959237
67645, จำคดีน้องการ์ตูนได้มั้ย ที่ถูกรถแต่งซิ่งวื่งชนร้านสเต็ก​ ตอนนียังไม่ได้รับความยุติธรรม คู่กรณีไม่เคยชดใช้ ไม่เคยเหลียวแล  แล้…,[],[],th,0.0,False,536,,False,0.009567590349881094
67650, ลองชิมมายด์โจสิคะ แล้วคุณจะพบว่า ,[],[],th,0.0,False,397,,False,0.004696294684593324
67656," เติบโตมาอย่างมีคุณภาพมากเลยนะคะ 2 คนเนี้ย 

แล้วที่พีคสุดคือ เป็นแฟนกัน

#เอิร์ทมิกซ์ #EarthMix ",[],"['เอิร์ทมิกซ์', 'EarthMix']",th,0.0,False,1,,False,1.780172047019606e-05
67660, ทีเด็ดของ econ 9 วิชาสามัญ!! คือ การเปลี่ยนแปลงดุลยภาพ น้องๆต้องรู้จักการเปลี่ยนแปลงในอุปสงค์ นั่นก็คือฝึก shift move กราฟ…,[],[],th,0.0,False,5,,False,0.0005721425503888659
67766, 555555555555555555555555555555555555555555555555 ไม่ไหวระ ,[],[],th,0.0,False,99,,False,0.001989435443285442
67777,แต่ทั้งกองเจาดหมื่นนี่ก้ อ่าม🥲,[],[],th,0.0,False,98,,False,7.175977139098055e-05
67822," พี่มิวจบปริญญาโทด้วยเกรดเฉลี่ย 3.88!!!พี่คะ เก่งเกินไปแล้ววว
#บุษบาจ๊ะจ๋ามากับมิวมิว",[],['บุษบาจ๊ะจ๋ามากับมิวมิว'],th,0.0,False,172,,False,0.00014506289656495184
67850," : ตอนนี้นายออกจาก GOT7 แล้วก็มาทำกิจกรรมเดี่ยว...

แจ็คสัน “ ผมไม่เคยออก (จาก GOT7) นะ “ ㅠㅠㅠㅠㅠ ",[],[],th,0.0,False,323,,False,0.007927324662116542
67852,พอเเล้วกูเลอกเป็นเเล้วเณร #NewProfilePic ,[],['NewProfilePic'],th,0.0,False,606,,False,0.00028327203759480167
67857," คั่นกู 🎼🎶🎵

#นมเปรี้ยวDutchmillxBrightWin
#winmetawin ",[],"['นมเปรี้ยวDutchmillxBrightWin', 'winmetawin']",th,0.0,False,5180,,False,0.0058168561227249956
67866, กุขำเหน่ย ,[],[],th,1.0,False,5,,False,0.0028647424747179134
67897," แจฮลก.เยดัม บั้มเต็ม 🧦🥛𓍱
𓂋 🐆𖨂  ออกค่าส่ง 30 𝖻𝖺𝗍𝗁 เองค่า 🖖🏻
; รีอย่างเดียวค่า สุ่มจากรี ꒰ สุ่มตอน 313 𝖿𝗈𝗅𝗅𝗈𝗐𝖾𝗋𝗌 ꒱
 #ตลาดนัดtre…",[],[],th,0.0,False,1457,,False,0.001203209273848937
67945, มีใครจดจำเรื่องราวต่างๆด้วยความรู้สึกเหมือนเราปะ เช่นบางทีเราไปที่นี่แล้วทำให้คิดถึงคนๆนึง โดยที่เราอาจจำดีเทลระหว่างกันไม่…,[],[],th,0.0,False,330,,False,0.0022496260238885585
67982, 1 เป็นดารา เลิกคิดว่าตัวเองลำบากทางสวัสดิการได้แล้ว อากาศ โลเคชั่น ความลำบาก เลยเอามาพูดว่าเป็นเรื่องยากๆที่ต้องเจอได้แล้ว ค…,[],[],th,0.0,False,6700,,False,0.004557394032147784
67983, แม่งเอ้ยรักคู่ชิปตัวเองว่ะ คู่ชิปอะไรลีฮันเค้าเป็นแฟนกันจริงๆ,[],[],th,0.0,False,65,,False,0.0026888215133091396
68018, ที่ช่อกับธรไม่พูดถึงม็อบไม่ขับเคลื่นม้อบเพราะคนในม็อบเเตะม112ไงล่ะ เฉลยเเบบกูอ๋อออโง่มาตั้งนาน #discordมนว,[],['discordมนว'],th,0.0,False,1,,False,4.21439472764871e-06
68021, กรณี #Bayern3Racist ไม่ควรมีคนไหนบนโลกนี้ถูกเหยียดเชื้อชาติค่ะ ไม่ว่าจะเป็นบังทันหรือใครก็ตาม แล้วความรุนแรงของการเหยียด…,[],['Bayern3Racist'],th,0.0,False,143,,False,0.00789643942254351
68024, ค น ส ว ย ข า ,[],[],th,1.0,False,22,,False,5.22160015064478e-05
